date,survey,site,species,transect,size,density,biomass,trophic_guild
2017-10-27T00:00:00Z,4,HS1,Centropyge_argi,t2,15,0,0,herbivore
2017-10-27T00:00:00Z,4,HS1,Centropyge_argi,t2,20,0,0,herbivore
2017-10-27T00:00:00Z,4,HS1,Centropyge_argi,t2,25,0,0,herbivore
2017-10-27T00:00:00Z,4,HS1,Centropyge_argi,t2,30,0,0,herbivore
2017-10-27T00:00:00Z,4,HS1,Chaetodon_sedentarius,t1,5,2,7.119709434,invertivore
2017-10-27T00:00:00Z,4,HS1,Chaetodon_sedentarius,t1,10,2,60.0385972,invertivore
2017-10-27T00:00:00Z,4,HS1,Chaetodon_sedentarius,t1,15,0,0,invertivore
2017-10-27T00:00:00Z,4,HS1,Chaetodon_sedentarius,t1,20,0,0,invertivore
2017-10-27T00:00:00Z,4,HS1,Chaetodon_sedentarius,t1,25,0,0,invertivore
2017-10-27T00:00:00Z,4,HS1,Chaetodon_sedentarius,t1,30,0,0,invertivore
2017-10-27T00:00:00Z,4,HS1,Chaetodon_sedentarius,t2,5,0,0,invertivore
2017-10-27T00:00:00Z,4,HS1,Chaetodon_sedentarius,t2,10,3,90.05789581,invertivore
2017-10-27T00:00:00Z,4,HS1,Chaetodon_sedentarius,t2,15,2,208.971591,invertivore
2017-10-27T00:00:00Z,4,HS1,Chaetodon_sedentarius,t2,20,0,0,invertivore
2017-10-27T00:00:00Z,4,HS1,Chaetodon_sedentarius,t2,25,0,0,invertivore
2017-10-27T00:00:00Z,4,HS1,Chaetodon_sedentarius,t2,30,0,0,invertivore
2017-10-27T00:00:00Z,4,HS1,Chromis_bermudae,t1,5,6,17.43315903,planktivore
2017-10-27T00:00:00Z,4,HS1,Chromis_bermudae,t1,10,0,0,planktivore
2017-10-27T00:00:00Z,4,HS1,Chromis_bermudae,t1,15,0,0,planktivore
2017-10-27T00:00:00Z,4,HS1,Chromis_bermudae,t1,20,0,0,planktivore
2017-10-27T00:00:00Z,4,HS1,Chromis_bermudae,t1,25,0,0,planktivore
2017-10-27T00:00:00Z,4,HS1,Chromis_bermudae,t1,30,0,0,planktivore
2017-10-27T00:00:00Z,4,HS1,Chromis_bermudae,t2,5,0,0,planktivore
2017-10-27T00:00:00Z,4,HS1,Chromis_bermudae,t2,10,0,0,planktivore
2017-10-27T00:00:00Z,4,HS1,Chromis_bermudae,t2,15,0,0,planktivore
2017-10-27T00:00:00Z,4,HS1,Chromis_bermudae,t2,20,0,0,planktivore
2017-10-27T00:00:00Z,4,HS1,Chromis_bermudae,t2,25,0,0,planktivore
2017-10-27T00:00:00Z,4,HS1,Chromis_bermudae,t2,30,0,0,planktivore
2017-10-27T00:00:00Z,4,HS1,Chromis_enchrysura,t1,5,5,11.00362338,planktivore
2017-10-27T00:00:00Z,4,HS1,Chromis_enchrysura,t1,10,2,29.67093875,planktivore
2017-10-27T00:00:00Z,4,HS1,Chromis_enchrysura,t1,15,0,0,planktivore
2017-10-27T00:00:00Z,4,HS1,Chromis_enchrysura,t1,20,0,0,planktivore
2017-10-27T00:00:00Z,4,HS1,Chromis_enchrysura,t1,25,0,0,planktivore
2017-10-27T00:00:00Z,4,HS1,Chromis_enchrysura,t1,30,0,0,planktivore
2017-10-27T00:00:00Z,4,HS1,Chromis_enchrysura,t2,5,11,24.20797145,planktivore
2017-10-27T00:00:00Z,4,HS1,Chromis_enchrysura,t2,10,5,74.17734686,planktivore
2017-10-27T00:00:00Z,4,HS1,Chromis_enchrysura,t2,15,0,0,planktivore
2017-10-27T00:00:00Z,4,HS1,Chromis_enchrysura,t2,20,0,0,planktivore
2017-10-27T00:00:00Z,4,HS1,Chromis_enchrysura,t2,25,0,0,planktivore
2017-10-27T00:00:00Z,4,HS1,Chromis_enchrysura,t2,30,0,0,planktivore
2017-10-27T00:00:00Z,4,HS1,Haemulon_flavolineatum,t1,5,0,0,invertivore
2017-10-27T00:00:00Z,4,HS1,Haemulon_flavolineatum,t1,10,0,0,invertivore
2017-10-27T00:00:00Z,4,HS1,Haemulon_flavolineatum,t1,15,0,0,invertivore
2017-10-27T00:00:00Z,4,HS1,Haemulon_flavolineatum,t1,20,0,0,invertivore
2017-10-27T00:00:00Z,4,HS1,Haemulon_flavolineatum,t1,25,0,0,invertivore
2017-10-27T00:00:00Z,4,HS1,Haemulon_flavolineatum,t1,30,0,0,invertivore
2017-10-27T00:00:00Z,4,HS1,Haemulon_flavolineatum,t2,5,0,0,invertivore
2017-10-27T00:00:00Z,4,HS1,Haemulon_flavolineatum,t2,10,0,0,invertivore
2017-10-27T00:00:00Z,4,HS1,Haemulon_flavolineatum,t2,15,0,0,invertivore
2017-10-27T00:00:00Z,4,HS1,Haemulon_flavolineatum,t2,20,1,166.9537117,invertivore
2017-10-27T00:00:00Z,4,HS1,Haemulon_flavolineatum,t2,25,0,0,invertivore
2017-10-27T00:00:00Z,4,HS1,Haemulon_flavolineatum,t2,30,0,0,invertivore
2017-10-27T00:00:00Z,4,HS1,Halichoeres_radiatus,t1,5,0,0,invertivore
2017-10-27T00:00:00Z,4,HS1,Halichoeres_radiatus,t1,10,0,0,invertivore
2017-10-27T00:00:00Z,4,HS1,Halichoeres_radiatus,t1,15,0,0,invertivore
2017-10-27T00:00:00Z,4,HS1,Halichoeres_radiatus,t1,20,4,469.7431046,invertivore
2017-10-27T00:00:00Z,4,HS1,Halichoeres_radiatus,t1,25,0,0,invertivore
2017-10-27T00:00:00Z,4,HS1,Halichoeres_radiatus,t1,30,0,0,invertivore
2017-10-27T00:00:00Z,4,HS1,Halichoeres_radiatus,t2,5,0,0,invertivore
2017-10-27T00:00:00Z,4,HS1,Halichoeres_radiatus,t2,10,0,0,invertivore
2017-10-27T00:00:00Z,4,HS1,Halichoeres_radiatus,t2,15,0,0,invertivore
2017-10-27T00:00:00Z,4,HS1,Halichoeres_radiatus,t2,20,1,117.4357762,invertivore
2017-10-27T00:00:00Z,4,HS1,Halichoeres_radiatus,t2,25,0,0,invertivore
2017-10-27T00:00:00Z,4,HS1,Halichoeres_radiatus,t2,30,0,0,invertivore
2017-10-27T00:00:00Z,4,HS1,Halochoeres_garnoti,t1,5,4,4.745162764,invertivore
2017-10-27T00:00:00Z,4,HS1,Halochoeres_garnoti,t1,10,1,12.30742953,invertivore
2017-10-27T00:00:00Z,4,HS1,Halochoeres_garnoti,t1,15,0,0,invertivore
2017-10-27T00:00:00Z,4,HS1,Halochoeres_garnoti,t1,20,0,0,invertivore
2017-10-27T00:00:00Z,4,HS1,Halochoeres_garnoti,t1,25,0,0,invertivore
2017-10-27T00:00:00Z,4,HS1,Halochoeres_garnoti,t1,30,0,0,invertivore
2017-10-27T00:00:00Z,4,HS1,Halochoeres_garnoti,t2,5,4,4.745162764,invertivore
2017-10-27T00:00:00Z,4,HS1,Halochoeres_garnoti,t2,10,1,12.30742953,invertivore
2017-10-27T00:00:00Z,4,HS1,Halochoeres_garnoti,t2,15,1,48.35878237,invertivore
2017-10-27T00:00:00Z,4,HS1,Halochoeres_garnoti,t2,20,0,0,invertivore
2017-10-27T00:00:00Z,4,HS1,Halochoeres_garnoti,t2,25,0,0,invertivore
2017-10-27T00:00:00Z,4,HS1,Halochoeres_garnoti,t2,30,0,0,invertivore
2017-10-27T00:00:00Z,4,HS1,Holocanthus_tricolor,t1,5,0,0,invertivore
2017-10-27T00:00:00Z,4,HS1,Holocanthus_tricolor,t1,10,0,0,invertivore
2017-10-27T00:00:00Z,4,HS1,Holocanthus_tricolor,t1,15,0,0,invertivore
2017-10-27T00:00:00Z,4,HS1,Holocanthus_tricolor,t1,20,0,0,invertivore
2017-10-27T00:00:00Z,4,HS1,Holocanthus_tricolor,t1,25,0,0,invertivore
2017-10-27T00:00:00Z,4,HS1,Holocanthus_tricolor,t1,30,0,0,invertivore
2017-10-27T00:00:00Z,4,HS1,Holocanthus_tricolor,t2,5,1,4.256964627,invertivore
2017-10-27T00:00:00Z,4,HS1,Holocanthus_tricolor,t2,10,0,0,invertivore
2017-10-27T00:00:00Z,4,HS1,Holocanthus_tricolor,t2,15,0,0,invertivore
2017-10-27T00:00:00Z,4,HS1,Holocanthus_tricolor,t2,20,0,0,invertivore
2017-10-27T00:00:00Z,4,HS1,Holocanthus_tricolor,t2,25,0,0,invertivore
2017-10-27T00:00:00Z,4,HS1,Holocanthus_tricolor,t2,30,0,0,invertivore
2017-10-27T00:00:00Z,4,HS1,Holocentrus_rufus,t1,5,0,0,invertivore
2017-10-27T00:00:00Z,4,HS1,Holocentrus_rufus,t1,10,0,0,invertivore
2017-10-27T00:00:00Z,4,HS1,Holocentrus_rufus,t1,15,4,237.5824802,invertivore
2017-10-27T00:00:00Z,4,HS1,Holocentrus_rufus,t1,20,0,0,invertivore
2017-10-27T00:00:00Z,4,HS1,Holocentrus_rufus,t1,25,0,0,invertivore
2017-10-27T00:00:00Z,4,HS1,Holocentrus_rufus,t1,30,0,0,invertivore
2017-10-27T00:00:00Z,4,HS1,Holocentrus_rufus,t2,5,0,0,invertivore
2017-10-27T00:00:00Z,4,HS1,Holocentrus_rufus,t2,10,0,0,invertivore
2017-10-27T00:00:00Z,4,HS1,Holocentrus_rufus,t2,15,4,237.5824802,invertivore
2017-10-27T00:00:00Z,4,HS1,Holocentrus_rufus,t2,20,0,0,invertivore
2017-10-27T00:00:00Z,4,HS1,Holocentrus_rufus,t2,25,0,0,invertivore
2017-10-27T00:00:00Z,4,HS1,Holocentrus_rufus,t2,30,0,0,invertivore
2017-10-27T00:00:00Z,4,HS1,Paranthius_furcifer,t1,5,20,36.16841585,planktivore
2017-10-27T00:00:00Z,4,HS1,Paranthius_furcifer,t1,10,0,0,planktivore
2017-10-27T00:00:00Z,4,HS1,Paranthius_furcifer,t1,15,0,0,planktivore
2017-10-27T00:00:00Z,4,HS1,Paranthius_furcifer,t1,20,0,0,planktivore
2017-10-27T00:00:00Z,4,HS1,Paranthius_furcifer,t1,25,0,0,planktivore
2017-10-27T00:00:00Z,4,HS1,Paranthius_furcifer,t1,30,0,0,planktivore
2017-10-27T00:00:00Z,4,HS1,Paranthius_furcifer,t2,5,1,1.808420792,planktivore
2017-10-27T00:00:00Z,4,HS1,Paranthius_furcifer,t2,10,0,0,planktivore
2017-10-27T00:00:00Z,4,HS1,Paranthius_furcifer,t2,15,0,0,planktivore
2017-10-27T00:00:00Z,4,HS1,Paranthius_furcifer,t2,20,0,0,planktivore
2017-10-27T00:00:00Z,4,HS1,Paranthius_furcifer,t2,25,0,0,planktivore
2017-10-27T00:00:00Z,4,HS1,Paranthius_furcifer,t2,30,0,0,planktivore
2017-10-27T00:00:00Z,4,HS1,Scarus_coelestinus,t1,5,0,0,herbivore
2017-10-27T00:00:00Z,4,HS1,Scarus_coelestinus,t1,10,0,0,herbivore
2017-10-27T00:00:00Z,4,HS1,Scarus_coelestinus,t1,15,0,0,herbivore
2017-10-27T00:00:00Z,4,HS1,Scarus_coelestinus,t1,20,0,0,herbivore
2017-10-27T00:00:00Z,4,HS1,Scarus_coelestinus,t1,25,0,0,herbivore
2017-10-27T00:00:00Z,4,HS1,Scarus_coelestinus,t1,30,0,0,herbivore
2017-10-27T00:00:00Z,4,HS1,Scarus_coelestinus,t2,5,0,0,herbivore
2017-10-27T00:00:00Z,4,HS1,Scarus_coelestinus,t2,10,0,0,herbivore
2017-10-27T00:00:00Z,4,HS1,Scarus_coelestinus,t2,15,0,0,herbivore
2017-10-27T00:00:00Z,4,HS1,Scarus_coelestinus,t2,20,0,0,herbivore
2017-10-27T00:00:00Z,4,HS1,Scarus_coelestinus,t2,25,0,0,herbivore
2017-10-27T00:00:00Z,4,HS1,Scarus_coelestinus,t2,30,1,580.901164,herbivore
2017-10-27T00:00:00Z,4,HS1,Scarus_taeniopterus,t1,5,0,0,herbivore
2017-10-27T00:00:00Z,4,HS1,Scarus_taeniopterus,t1,10,2,27,herbivore
2017-10-27T00:00:00Z,4,HS1,Scarus_taeniopterus,t1,15,2,91.125,herbivore
2017-10-27T00:00:00Z,4,HS1,Scarus_taeniopterus,t1,20,1,108,herbivore
2017-10-27T00:00:00Z,4,HS1,Scarus_taeniopterus,t1,25,0,0,herbivore
2017-10-27T00:00:00Z,4,HS1,Scarus_taeniopterus,t1,30,0,0,herbivore
2017-10-27T00:00:00Z,4,HS1,Scarus_taeniopterus,t2,5,0,0,herbivore
2017-10-27T00:00:00Z,4,HS1,Scarus_taeniopterus,t2,10,0,0,herbivore
2017-10-27T00:00:00Z,4,HS1,Scarus_taeniopterus,t2,15,0,0,herbivore
2017-10-27T00:00:00Z,4,HS1,Scarus_taeniopterus,t2,20,4,432,herbivore
2017-10-27T00:00:00Z,4,HS1,Scarus_taeniopterus,t2,25,0,0,herbivore
2017-10-27T00:00:00Z,4,HS1,Scarus_taeniopterus,t2,30,0,0,herbivore
2017-10-27T00:00:00Z,4,HS1,Sphyraena_barracuda,t1,5,0,0,macro_carnivore
2017-10-27T00:00:00Z,4,HS1,Sphyraena_barracuda,t1,10,0,0,macro_carnivore
2017-10-27T00:00:00Z,4,HS1,Sphyraena_barracuda,t1,15,0,0,macro_carnivore
2017-10-27T00:00:00Z,4,HS1,Sphyraena_barracuda,t1,20,0,0,macro_carnivore
2017-10-27T00:00:00Z,4,HS1,Sphyraena_barracuda,t1,25,0,0,macro_carnivore
2017-10-27T00:00:00Z,4,HS1,Sphyraena_barracuda,t1,30,0,0,macro_carnivore
2017-10-27T00:00:00Z,4,HS1,Sphyraena_barracuda,t2,5,0,0,macro_carnivore
2017-10-27T00:00:00Z,4,HS1,Sphyraena_barracuda,t2,10,0,0,macro_carnivore
2017-10-27T00:00:00Z,4,HS1,Sphyraena_barracuda,t2,15,0,0,macro_carnivore
2017-10-27T00:00:00Z,4,HS1,Sphyraena_barracuda,t2,20,0,0,macro_carnivore
2017-10-27T00:00:00Z,4,HS1,Sphyraena_barracuda,t2,25,0,0,macro_carnivore
2017-10-27T00:00:00Z,4,HS1,Sphyraena_barracuda,t2,30,1,456.6117029,macro_carnivore
2017-10-29T00:00:00Z,4,XL,Bodianus_pulchellus,t1,5,0,0,invertivore
2017-10-29T00:00:00Z,4,XL,Bodianus_pulchellus,t1,10,0,0,invertivore
2017-10-29T00:00:00Z,4,XL,Bodianus_pulchellus,t1,15,2,174.6933328,invertivore
2017-10-29T00:00:00Z,4,XL,Bodianus_pulchellus,t1,20,0,0,invertivore
2017-10-29T00:00:00Z,4,XL,Bodianus_pulchellus,t1,25,0,0,invertivore
2017-10-29T00:00:00Z,4,XL,Bodianus_pulchellus,t1,30,0,0,invertivore
2017-10-29T00:00:00Z,4,XL,Bodianus_pulchellus,t2,5,0,0,invertivore
2017-10-29T00:00:00Z,4,XL,Bodianus_pulchellus,t2,10,1,24.65140101,invertivore
2017-10-29T00:00:00Z,4,XL,Bodianus_pulchellus,t2,15,2,174.6933328,invertivore
2017-10-29T00:00:00Z,4,XL,Bodianus_pulchellus,t2,20,0,0,invertivore
2017-10-29T00:00:00Z,4,XL,Bodianus_pulchellus,t2,25,0,0,invertivore
2017-10-29T00:00:00Z,4,XL,Bodianus_pulchellus,t2,30,0,0,invertivore
2017-10-29T00:00:00Z,4,XL,Cantherhines_macrocerus,t1,5,0,0,omnivore
2017-10-29T00:00:00Z,4,XL,Cantherhines_macrocerus,t1,10,0,0,omnivore
2017-10-29T00:00:00Z,4,XL,Cantherhines_macrocerus,t1,15,1,73.98317608,omnivore
2017-10-29T00:00:00Z,4,XL,Cantherhines_macrocerus,t1,20,0,0,omnivore
2017-10-29T00:00:00Z,4,XL,Cantherhines_macrocerus,t1,25,0,0,omnivore
2017-10-29T00:00:00Z,4,XL,Cantherhines_macrocerus,t1,30,0,0,omnivore
2017-10-29T00:00:00Z,4,XL,Cantherhines_macrocerus,t2,5,0,0,omnivore
2017-10-29T00:00:00Z,4,XL,Cantherhines_macrocerus,t2,10,0,0,omnivore
2017-10-29T00:00:00Z,4,XL,Cantherhines_macrocerus,t2,15,0,0,omnivore
2017-10-29T00:00:00Z,4,XL,Cantherhines_macrocerus,t2,20,0,0,omnivore
2017-10-29T00:00:00Z,4,XL,Cantherhines_macrocerus,t2,25,0,0,omnivore
2017-10-29T00:00:00Z,4,XL,Cantherhines_macrocerus,t2,30,0,0,omnivore
2017-10-29T00:00:00Z,4,XL,Canthigaster_rostrata,t1,5,0,0,omnivore
2017-10-29T00:00:00Z,4,XL,Canthigaster_rostrata,t1,10,0,0,omnivore
2017-10-29T00:00:00Z,4,XL,Canthigaster_rostrata,t1,15,0,0,omnivore
2017-10-29T00:00:00Z,4,XL,Canthigaster_rostrata,t1,20,0,0,omnivore
2017-10-29T00:00:00Z,4,XL,Canthigaster_rostrata,t1,25,0,0,omnivore
2017-10-29T00:00:00Z,4,XL,Canthigaster_rostrata,t1,30,0,0,omnivore
2017-10-29T00:00:00Z,4,XL,Canthigaster_rostrata,t2,5,1,3.612081643,omnivore
2017-10-29T00:00:00Z,4,XL,Canthigaster_rostrata,t2,10,0,0,omnivore
2017-10-29T00:00:00Z,4,XL,Canthigaster_rostrata,t2,15,0,0,omnivore
2017-10-29T00:00:00Z,4,XL,Canthigaster_rostrata,t2,20,0,0,omnivore
2017-10-29T00:00:00Z,4,XL,Canthigaster_rostrata,t2,25,0,0,omnivore
2017-10-29T00:00:00Z,4,XL,Canthigaster_rostrata,t2,30,0,0,omnivore
2017-10-29T00:00:00Z,4,XL,Centropyge_argi,t1,5,16,79.62757469,herbivore
2017-10-29T00:00:00Z,4,XL,Centropyge_argi,t1,10,0,0,herbivore
2017-10-29T00:00:00Z,4,XL,Centropyge_argi,t1,15,0,0,herbivore
2017-10-29T00:00:00Z,4,XL,Centropyge_argi,t1,20,0,0,herbivore
2017-10-29T00:00:00Z,4,XL,Centropyge_argi,t1,25,0,0,herbivore
2017-10-29T00:00:00Z,4,XL,Centropyge_argi,t1,30,0,0,herbivore
2017-10-29T00:00:00Z,4,XL,Centropyge_argi,t2,5,7,34.83706393,herbivore
2017-10-29T00:00:00Z,4,XL,Centropyge_argi,t2,10,0,0,herbivore
2017-10-29T00:00:00Z,4,XL,Centropyge_argi,t2,15,0,0,herbivore
2017-10-29T00:00:00Z,4,XL,Centropyge_argi,t2,20,0,0,herbivore
2017-10-29T00:00:00Z,4,XL,Centropyge_argi,t2,25,0,0,herbivore
2017-10-29T00:00:00Z,4,XL,Centropyge_argi,t2,30,0,0,herbivore
2017-10-29T00:00:00Z,4,XL,Chaetodon_sedentarius,t1,5,0,0,invertivore
2017-10-29T00:00:00Z,4,XL,Chaetodon_sedentarius,t1,10,4,120.0771944,invertivore
2017-10-29T00:00:00Z,4,XL,Chaetodon_sedentarius,t1,15,0,0,invertivore
2017-10-29T00:00:00Z,4,XL,Chaetodon_sedentarius,t1,20,0,0,invertivore
2017-10-29T00:00:00Z,4,XL,Chaetodon_sedentarius,t1,25,0,0,invertivore
2017-10-29T00:00:00Z,4,XL,Chaetodon_sedentarius,t1,30,0,0,invertivore
2017-10-29T00:00:00Z,4,XL,Chaetodon_sedentarius,t2,5,0,0,invertivore
2017-10-29T00:00:00Z,4,XL,Chaetodon_sedentarius,t2,10,2,60.0385972,invertivore
2017-10-29T00:00:00Z,4,XL,Chaetodon_sedentarius,t2,15,0,0,invertivore
2017-10-29T00:00:00Z,4,XL,Chaetodon_sedentarius,t2,20,0,0,invertivore
2017-10-29T00:00:00Z,4,XL,Chaetodon_sedentarius,t2,25,0,0,invertivore
2017-10-29T00:00:00Z,4,XL,Chaetodon_sedentarius,t2,30,0,0,invertivore
2017-10-29T00:00:00Z,4,XL,Chromis_bermudae,t1,5,21,61.01605662,planktivore
2017-10-29T00:00:00Z,4,XL,Chromis_bermudae,t1,10,0,0,planktivore
2017-10-29T00:00:00Z,4,XL,Chromis_bermudae,t1,15,0,0,planktivore
2017-10-29T00:00:00Z,4,XL,Chromis_bermudae,t1,20,0,0,planktivore
2017-10-29T00:00:00Z,4,XL,Chromis_bermudae,t1,25,0,0,planktivore
2017-10-29T00:00:00Z,4,XL,Chromis_bermudae,t1,30,0,0,planktivore
2017-10-29T00:00:00Z,4,XL,Chromis_bermudae,t2,5,55,159.8039578,planktivore
2017-10-29T00:00:00Z,4,XL,Chromis_bermudae,t2,10,0,0,planktivore
2017-10-29T00:00:00Z,4,XL,Chromis_bermudae,t2,15,0,0,planktivore
2017-10-29T00:00:00Z,4,XL,Chromis_bermudae,t2,20,0,0,planktivore
2017-10-29T00:00:00Z,4,XL,Chromis_bermudae,t2,25,0,0,planktivore
2017-10-29T00:00:00Z,4,XL,Chromis_bermudae,t2,30,0,0,planktivore
2017-10-29T00:00:00Z,4,XL,Chromis_enchrysura,t1,5,15,33.01087015,planktivore
2017-10-29T00:00:00Z,4,XL,Chromis_enchrysura,t1,10,3,44.50640812,planktivore
2017-10-29T00:00:00Z,4,XL,Chromis_enchrysura,t1,15,0,0,planktivore
2017-10-29T00:00:00Z,4,XL,Chromis_enchrysura,t1,20,0,0,planktivore
2017-10-29T00:00:00Z,4,XL,Chromis_enchrysura,t1,25,0,0,planktivore
2017-10-29T00:00:00Z,4,XL,Chromis_enchrysura,t1,30,0,0,planktivore
2017-10-29T00:00:00Z,4,XL,Chromis_enchrysura,t2,5,3,6.602174031,planktivore
2017-10-29T00:00:00Z,4,XL,Chromis_enchrysura,t2,10,0,0,planktivore
2017-10-29T00:00:00Z,4,XL,Chromis_enchrysura,t2,15,0,0,planktivore
2017-10-29T00:00:00Z,4,XL,Chromis_enchrysura,t2,20,0,0,planktivore
2017-10-29T00:00:00Z,4,XL,Chromis_enchrysura,t2,25,0,0,planktivore
2017-10-29T00:00:00Z,4,XL,Chromis_enchrysura,t2,30,0,0,planktivore
2017-10-29T00:00:00Z,4,XL,Coryphopterus_spp,t1,5,0,0,invertivore
2017-10-29T00:00:00Z,4,XL,Coryphopterus_spp,t1,10,0,0,invertivore
2017-10-29T00:00:00Z,4,XL,Coryphopterus_spp,t1,15,0,0,invertivore
2017-10-29T00:00:00Z,4,XL,Coryphopterus_spp,t1,20,0,0,invertivore
2017-10-29T00:00:00Z,4,XL,Coryphopterus_spp,t1,25,0,0,invertivore
2017-10-29T00:00:00Z,4,XL,Coryphopterus_spp,t1,30,0,0,invertivore
2017-10-29T00:00:00Z,4,XL,Coryphopterus_spp,t2,5,1,1.5527992,invertivore
2017-10-29T00:00:00Z,4,XL,Coryphopterus_spp,t2,10,0,0,invertivore
2017-10-29T00:00:00Z,4,XL,Coryphopterus_spp,t2,15,0,0,invertivore
2017-10-29T00:00:00Z,4,XL,Coryphopterus_spp,t2,20,0,0,invertivore
2017-10-29T00:00:00Z,4,XL,Coryphopterus_spp,t2,25,0,0,invertivore
2017-10-29T00:00:00Z,4,XL,Coryphopterus_spp,t2,30,0,0,invertivore
2017-10-29T00:00:00Z,4,XL,Halichoeres_radiatus,t1,5,0,0,invertivore
2017-10-29T00:00:00Z,4,XL,Halichoeres_radiatus,t1,10,0,0,invertivore
2017-10-29T00:00:00Z,4,XL,Halichoeres_radiatus,t1,15,2,98.0091305,invertivore
2017-10-29T00:00:00Z,4,XL,Halichoeres_radiatus,t1,20,1,117.4357762,invertivore
2017-10-29T00:00:00Z,4,XL,Halichoeres_radiatus,t1,25,0,0,invertivore
2017-10-29T00:00:00Z,4,XL,Halichoeres_radiatus,t1,30,0,0,invertivore
2017-10-29T00:00:00Z,4,XL,Halichoeres_radiatus,t2,5,0,0,invertivore
2017-10-29T00:00:00Z,4,XL,Halichoeres_radiatus,t2,10,0,0,invertivore
2017-10-29T00:00:00Z,4,XL,Halichoeres_radiatus,t2,15,1,49.00456525,invertivore
2017-10-29T00:00:00Z,4,XL,Halichoeres_radiatus,t2,20,0,0,invertivore
2017-10-29T00:00:00Z,4,XL,Halichoeres_radiatus,t2,25,0,0,invertivore
2017-10-29T00:00:00Z,4,XL,Halichoeres_radiatus,t2,30,0,0,invertivore
2017-10-29T00:00:00Z,4,XL,Halochoeres_garnoti,t1,5,0,0,invertivore
2017-10-29T00:00:00Z,4,XL,Halochoeres_garnoti,t1,10,4,49.22971813,invertivore
2017-10-29T00:00:00Z,4,XL,Halochoeres_garnoti,t1,15,0,0,invertivore
2017-10-29T00:00:00Z,4,XL,Halochoeres_garnoti,t1,20,0,0,invertivore
2017-10-29T00:00:00Z,4,XL,Halochoeres_garnoti,t1,25,0,0,invertivore
2017-10-29T00:00:00Z,4,XL,Halochoeres_garnoti,t1,30,0,0,invertivore
2017-10-29T00:00:00Z,4,XL,Halochoeres_garnoti,t2,5,1,1.186290691,invertivore
2017-10-29T00:00:00Z,4,XL,Halochoeres_garnoti,t2,10,0,0,invertivore
2017-10-29T00:00:00Z,4,XL,Halochoeres_garnoti,t2,15,1,48.35878237,invertivore
2017-10-29T00:00:00Z,4,XL,Halochoeres_garnoti,t2,20,0,0,invertivore
2017-10-29T00:00:00Z,4,XL,Halochoeres_garnoti,t2,25,0,0,invertivore
2017-10-29T00:00:00Z,4,XL,Halochoeres_garnoti,t2,30,0,0,invertivore
2017-10-29T00:00:00Z,4,XL,Holocanthus_ciliaris,t1,5,0,0,invertivore
2017-10-29T00:00:00Z,4,XL,Holocanthus_ciliaris,t1,10,0,0,invertivore
2017-10-29T00:00:00Z,4,XL,Holocanthus_ciliaris,t1,15,1,86.49757434,invertivore
2017-10-29T00:00:00Z,4,XL,Holocanthus_ciliaris,t1,20,0,0,invertivore
2017-10-29T00:00:00Z,4,XL,Holocanthus_ciliaris,t1,25,0,0,invertivore
2017-10-29T00:00:00Z,4,XL,Holocanthus_ciliaris,t1,30,0,0,invertivore
2017-10-29T00:00:00Z,4,XL,Holocanthus_ciliaris,t2,5,0,0,invertivore
2017-10-29T00:00:00Z,4,XL,Holocanthus_ciliaris,t2,10,0,0,invertivore
2017-10-29T00:00:00Z,4,XL,Holocanthus_ciliaris,t2,15,0,0,invertivore
2017-10-29T00:00:00Z,4,XL,Holocanthus_ciliaris,t2,20,0,0,invertivore
2017-10-29T00:00:00Z,4,XL,Holocanthus_ciliaris,t2,25,0,0,invertivore
2017-10-29T00:00:00Z,4,XL,Holocanthus_ciliaris,t2,30,0,0,invertivore
2017-10-29T00:00:00Z,4,XL,Holocanthus_tricolor,t1,5,0,0,invertivore
2017-10-29T00:00:00Z,4,XL,Holocanthus_tricolor,t1,10,2,61.72680022,invertivore
2017-10-29T00:00:00Z,4,XL,Holocanthus_tricolor,t1,15,0,0,invertivore
2017-10-29T00:00:00Z,4,XL,Holocanthus_tricolor,t1,20,0,0,invertivore
2017-10-29T00:00:00Z,4,XL,Holocanthus_tricolor,t1,25,0,0,invertivore
2017-10-29T00:00:00Z,4,XL,Holocanthus_tricolor,t1,30,0,0,invertivore
2017-10-29T00:00:00Z,4,XL,Holocanthus_tricolor,t2,5,0,0,invertivore
2017-10-29T00:00:00Z,4,XL,Holocanthus_tricolor,t2,10,0,0,invertivore
2017-10-29T00:00:00Z,4,XL,Holocanthus_tricolor,t2,15,0,0,invertivore
2017-10-29T00:00:00Z,4,XL,Holocanthus_tricolor,t2,20,0,0,invertivore
2017-10-29T00:00:00Z,4,XL,Holocanthus_tricolor,t2,25,0,0,invertivore
2017-10-29T00:00:00Z,4,XL,Holocanthus_tricolor,t2,30,0,0,invertivore
2017-10-29T00:00:00Z,4,XL,Holocentrus_rufus,t1,5,0,0,invertivore
2017-10-29T00:00:00Z,4,XL,Holocentrus_rufus,t1,10,0,0,invertivore
2017-10-29T00:00:00Z,4,XL,Holocentrus_rufus,t1,15,0,0,invertivore
2017-10-29T00:00:00Z,4,XL,Holocentrus_rufus,t1,20,3,429.5990087,invertivore
2017-10-29T00:00:00Z,4,XL,Holocentrus_rufus,t1,25,0,0,invertivore
2017-10-29T00:00:00Z,4,XL,Holocentrus_rufus,t1,30,0,0,invertivore
